New Moon Date Time (IST)
1979/05/26 05:30 +05:30
1979/06/24 17:27 +05:30
1979/07/24 07:10 +05:30
1979/08/22 22:40 +05:30
1979/09/21 15:16 +05:30
1979/10/21 07:52 +05:30
1979/11/19 23:33 +05:30
1979/12/19 13:53 +05:30
1980/01/18 02:49 +05:30
1980/02/16 14:20 +05:30
1980/03/17 00:25 +05:30
1980/04/15 09:16 +05:30
1980/05/14 17:30 +05:30
1980/06/13 02:08 +05:30
1980/07/12 12:15 +05:30
1980/08/11 00:39 +05:30
1980/09/09 15:30 +05:30
1980/10/09 08:19 +05:30
1980/11/08 02:12 +05:30
1980/12/07 20:05 +05:30
1981/01/06 12:54 +05:30
1981/02/05 03:43 +05:30
1981/03/06 16:00 +05:30
1981/04/05 01:49 +05:30
1981/05/04 09:49 +05:30
1981/06/02 17:01 +05:30
1981/07/02 00:33 +05:30
1981/07/31 09:21 +05:30
1981/08/29 20:13 +05:30
1981/09/28 09:37 +05:30
1981/10/28 01:43 +05:30
1981/11/26 20:08 +05:30
1981/12/26 15:40 +05:30
1982/01/25 10:25 +05:30
1982/02/24 02:43 +05:30
1982/03/25 15:47 +05:30
1982/04/24 01:58 +05:30
1982/05/23 10:10 +05:30
1982/06/21 17:21 +05:30
1982/07/21 00:26 +05:30
1982/08/19 08:14 +05:30
1982/09/17 17:39 +05:30
1982/10/17 05:34 +05:30
1982/11/15 20:39 +05:30
1982/12/15 14:48 +05:30
1983/01/14 10:37 +05:30
1983/02/13 06:01 +05:30
1983/03/14 23:13 +05:30
1983/04/13 13:28 +05:30
1983/05/13 00:55 +05:30
1983/06/11 10:07 +05:30
1983/07/10 17:48 +05:30
1983/08/09 00:47 +05:30
1983/09/07 08:04 +05:30
1983/10/06 16:45 +05:30
1983/11/05 03:51 +05:30
1983/12/04 17:55 +05:30
1984/01/03 10:45 +05:30
1984/02/02 05:16 +05:30
1984/03/03 00:00 +05:30
1984/04/01 17:39 +05:30
1984/05/01 09:15 +05:30
1984/05/30 22:17 +05:30
1984/06/29 08:48 +05:30
1984/07/28 17:21 +05:30
1984/08/27 00:55 +05:30
1984/09/25 08:40 +05:30
1984/10/24 17:38 +05:30
1984/11/23 04:26 +05:30
1984/12/22 17:16 +05:30
1985/01/21 07:58 +05:30
1985/02/20 00:12 +05:30
1985/03/21 17:28 +05:30
1985/04/20 10:51 +05:30
1985/05/20 03:11 +05:30
1985/06/18 17:27 +05:30
1985/07/18 05:26 +05:30
1985/08/16 15:35 +05:30
1985/09/15 00:49 +05:30
1985/10/14 10:03 +05:30
1985/11/12 19:50 +05:30
1985/12/12 06:24 +05:30
1986/01/10 17:51 +05:30
1986/02/09 06:25 +05:30
1986/03/10 20:21 +05:30
1986/04/09 11:38 +05:30
1986/05/09 03:39 +05:30
1986/06/07 19:30 +05:30
1986/07/07 10:24 +05:30
1986/08/06 00:05 +05:30
1986/09/04 12:40 +05:30
1986/10/04 00:24 +05:30
1986/11/02 11:32 +05:30
1986/12/01 22:12 +05:30
1986/12/31 08:39 +05:30
1987/01/29 19:14 +05:30
1987/02/28 06:20 +05:30
1987/03/29 18:15 +05:30
1987/04/28 07:04 +05:30
1987/05/27 20:43 +05:30
1987/06/26 11:06 +05:30
1987/07/26 02:07 +05:30
1987/08/24 17:28 +05:30
1987/09/23 08:38 +05:30
1987/10/22 22:57 +05:30
1987/11/21 12:02 +05:30
1987/12/20 23:55 +05:30
1988/01/19 10:55 +05:30
1988/02/17 21:24 +05:30
1988/03/18 07:32 +05:30
1988/04/16 17:29 +05:30
1988/05/16 03:40 +05:30
1988/06/14 14:43 +05:30
1988/07/14 03:23 +05:30
1988/08/12 18:00 +05:30
1988/09/11 10:19 +05:30
1988/10/11 03:18 +05:30
1988/11/09 19:49 +05:30
1988/12/09 11:05 +05:30
1989/01/08 00:52 +05:30
1989/02/06 13:06 +05:30
1989/03/07 23:48 +05:30
1989/04/06 09:02 +05:30
1989/05/05 17:16 +05:30
1989/06/04 01:22 +05:30
1989/07/03 10:29 +05:30
1989/08/01 21:35 +05:30
1989/08/31 11:14 +05:30
1989/09/30 03:16 +05:30
1989/10/29 20:57 +05:30
1989/11/28 15:10 +05:30
1989/12/28 08:49 +05:30
1990/01/27 00:50 +05:30
1990/02/25 14:24 +05:30
1990/03/27 01:18 +05:30
1990/04/25 09:57 +05:30
1990/05/24 17:17 +05:30
1990/06/23 00:24 +05:30
1990/07/22 08:24 +05:30
1990/08/20 18:09 +05:30
1990/09/19 06:16 +05:30
1990/10/18 21:06 +05:30
1990/11/17 14:34 +05:30
1990/12/17 09:51 +05:30
1991/01/16 05:19 +05:30
1991/02/14 23:01 +05:30
1991/03/16 13:40 +05:30
1991/04/15 01:07 +05:30
1991/05/14 10:05 +05:30
1991/06/12 17:35 +05:30
1991/07/12 00:36 +05:30
1991/08/10 07:57 +05:30
1991/09/08 16:30 +05:30
1991/10/08 03:08 +05:30
1991/11/06 16:40 +05:30
1991/12/06 09:26 +05:30
1992/01/05 04:39 +05:30
1992/02/04 00:29 +05:30
1992/03/04 18:52 +05:30
1992/04/03 10:31 +05:30
1992/05/02 23:14 +05:30
1992/06/01 09:26 +05:30
1992/06/30 17:47 +05:30
1992/07/30 01:05 +05:30
1992/08/28 08:11 +05:30
1992/09/26 16:10 +05:30
1992/10/26 02:03 +05:30
1992/11/24 14:41 +05:30
1992/12/24 06:12 +05:30
1993/01/22 23:56 +05:30
1993/02/21 18:35 +05:30
1993/03/23 12:44 +05:30
1993/04/22 05:19 +05:30
1993/05/21 19:36 +05:30
1993/06/20 07:22 +05:30
1993/07/19 16:54 +05:30
1993/08/18 00:58 +05:30
1993/09/16 08:40 +05:30
1993/10/15 17:05 +05:30
1993/11/14 03:04 +05:30
1993/12/13 14:56 +05:30
1994/01/12 04:40 +05:30
1994/02/10 19:59 +05:30
1994/03/12 12:34 +05:30
1994/04/11 05:47 +05:30
1994/05/10 22:36 +05:30
1994/06/09 13:56 +05:30
1994/07/09 03:07 +05:30
1994/08/07 14:15 +05:30
1994/09/06 00:02 +05:30
1994/10/05 09:25 +05:30
1994/11/03 19:05 +05:30
1994/12/03 05:24 +05:30
1995/01/01 16:25 +05:30
1995/01/31 04:17 +05:30
1995/03/01 17:17 +05:30
1995/03/31 07:38 +05:30
1995/04/29 23:06 +05:30
1995/05/29 14:57 +05:30
1995/06/28 06:19 +05:30
1995/07/27 20:42 +05:30
1995/08/26 10:00 +05:30
1995/09/24 22:24 +05:30
1995/10/24 10:06 +05:30
1995/11/22 21:12 +05:30
1995/12/22 07:52 +05:30
1996/01/20 18:20 +05:30
1996/02/19 05:00 +05:30
1996/03/19 16:14 +05:30
1996/04/18 04:18 +05:30
1996/05/17 17:16 +05:30
1996/06/16 07:05 +05:30
1996/07/15 21:44 +05:30
1996/08/14 13:03 +05:30
1996/09/13 04:37 +05:30
1996/10/12 19:44 +05:30
1996/11/11 09:46 +05:30
1996/12/10 22:26 +05:30
1997/01/09 09:55 +05:30
1997/02/07 20:36 +05:30
1997/03/09 06:44 +05:30
1997/04/07 16:31 +05:30
1997/05/07 02:16 +05:30
1997/06/05 12:33 +05:30
1997/07/05 00:09 +05:30
1997/08/03 13:43 +05:30
1997/09/02 05:21 +05:30
1997/10/01 22:21 +05:30
1997/10/31 15:30 +05:30
1997/11/30 07:44 +05:30
1997/12/29 22:26 +05:30
1998/01/28 11:30 +05:30
1998/02/26 22:55 +05:30
1998/03/28 08:43 +05:30
1998/04/26 17:11 +05:30
1998/05/26 01:02 +05:30
1998/06/24 09:20 +05:30
1998/07/23 19:13 +05:30
1998/08/22 07:33 +05:30
1998/09/20 22:31 +05:30
1998/10/20 15:39 +05:30
1998/11/19 09:56 +05:30
1998/12/19 04:12 +05:30
1999/01/17 21:16 +05:30
1999/02/16 12:08 +05:30
1999/03/18 00:17 +05:30
1999/04/16 09:51 +05:30
1999/05/15 17:35 +05:30
1999/06/14 00:32 +05:30
1999/07/13 07:53 +05:30
1999/08/11 16:38 +05:30
1999/09/10 03:32 +05:30
1999/10/09 17:04 +05:30
1999/11/08 09:23 +05:30
1999/12/08 04:01 +05:30
2000/01/06 23:43 +05:30
2000/02/05 18:33 +05:30
2000/03/06 10:46 +05:30
2000/04/04 23:42 +05:30
2000/05/04 09:42 +05:30
2000/06/02 17:43 +05:30
2000/07/02 00:49 +05:30
2000/07/31 07:55 +05:30
2000/08/29 15:49 +05:30
2000/09/28 01:22 +05:30
2000/10/27 13:27 +05:30
2000/11/26 04:41 +05:30
2000/12/25 22:51 +05:30
2001/01/24 18:36 +05:30
2001/02/23 13:51 +05:30
2001/03/25 06:51 +05:30
2001/04/23 20:55 +05:30
2001/05/23 08:16 +05:30
2001/06/21 17:27 +05:30
2001/07/21 01:14 +05:30
2001/08/19 08:25 +05:30
2001/09/17 15:57 +05:30
2001/10/17 00:53 +05:30
2001/11/15 12:10 +05:30
2001/12/15 02:17 +05:30
2002/01/13 18:58 +05:30
2002/02/12 13:10 +05:30
2002/03/14 07:32 +05:30
2002/04/13 00:51 +05:30
2002/05/12 16:15 +05:30
2002/06/11 05:16 +05:30
2002/07/10 15:56 +05:30
2002/08/09 00:45 +05:30
2002/09/07 08:40 +05:30
2002/10/06 16:47 +05:30
2002/11/05 02:04 +05:30
2002/12/04 13:04 +05:30
2003/01/03 01:52 +05:30
2003/02/01 16:18 +05:30
2003/03/03 08:04 +05:30
2003/04/02 00:48 +05:30
2003/05/01 17:44 +05:30
2003/05/31 09:49 +05:30
2003/06/30 00:08 +05:30
2003/07/29 12:22 +05:30
2003/08/27 22:56 +05:30
2003/09/26 08:39 +05:30
2003/10/25 18:20 +05:30
2003/11/24 04:28 +05:30
2003/12/23 15:13 +05:30
2004/01/22 02:34 +05:30
2004/02/20 14:47 +05:30
2004/03/21 04:11 +05:30
2004/04/19 18:51 +05:30
2004/05/19 10:21 +05:30
2004/06/18 01:56 +05:30
2004/07/17 16:53 +05:30
2004/08/16 06:53 +05:30
2004/09/14 19:59 +05:30
2004/10/14 08:18 +05:30
2004/11/12 19:57 +05:30
2004/12/12 06:58 +05:30
2005/01/10 17:32 +05:30
2005/02/09 03:58 +05:30
2005/03/10 14:40 +05:30
2005/04/09 02:02 +05:30
2005/05/08 14:15 +05:30
2005/06/07 03:25 +05:30
2005/07/06 17:32 +05:30
2005/08/05 08:34 +05:30
2005/09/04 00:15 +05:30
2005/10/03 15:57 +05:30
2005/11/02 06:54 +05:30
2005/12/01 20:30 +05:30
2005/12/31 08:41 +05:30
2006/01/29 19:44 +05:30
2006/02/28 06:00 +05:30
2006/03/29 15:45 +05:30
2006/04/28 01:13 +05:30
2006/05/27 10:55 +05:30
2006/06/25 21:35 +05:30
2006/07/25 10:00 +05:30
2006/08/24 00:39 +05:30
2006/09/22 17:15 +05:30
2006/10/22 10:44 +05:30
2006/11/21 03:48 +05:30
2006/12/20 19:30 +05:30
2007/01/19 09:30 +05:30
2007/02/17 21:44 +05:30
2007/03/19 08:12 +05:30
2007/04/17 17:06 +05:30
2007/05/17 00:57 +05:30
2007/06/15 08:43 +05:30
2007/07/14 17:33 +05:30
2007/08/13 04:32 +05:30
2007/09/11 18:14 +05:30
2007/10/11 10:30 +05:30
2007/11/10 04:33 +05:30
2007/12/09 23:10 +05:30
2008/01/08 17:07 +05:30
2008/02/07 09:14 +05:30
2008/03/07 22:44 +05:30
2008/04/06 09:25 +05:30
2008/05/05 17:48 +05:30
2008/06/04 00:52 +05:30
2008/07/03 07:48 +05:30
2008/08/01 15:42 +05:30
2008/08/31 01:28 +05:30
2008/09/29 13:42 +05:30
2008/10/29 04:43 +05:30
2008/11/27 22:24 +05:30
2008/12/27 17:52 +05:30
2009/01/26 13:25 +05:30
2009/02/25 07:05 +05:30
2009/03/26 21:35 +05:30
2009/04/25 08:52 +05:30
2009/05/24 17:40 +05:30
2009/06/23 01:05 +05:30
2009/07/22 08:04 +05:30
2009/08/20 15:31 +05:30
2009/09/19 00:14 +05:30
2009/10/18 11:03 +05:30
2009/11/17 00:43 +05:30
2009/12/16 17:32 +05:30
2010/01/15 12:41 +05:30
2010/02/14 08:21 +05:30
2010/03/16 02:31 +05:30
2010/04/14 17:58 +05:30
2010/05/14 06:34 +05:30
2010/06/12 16:44 +05:30
2010/07/12 01:10 +05:30
2010/08/10 08:38 +05:30
2010/09/08 15:59 +05:30
2010/10/08 00:14 +05:30
2010/11/06 10:21 +05:30
2010/12/05 23:05 +05:30
2011/01/04 14:32 +05:30
2011/02/03 08:00 +05:30
2011/03/05 02:15 +05:30
2011/04/03 20:02 +05:30
2011/05/03 12:20 +05:30
2011/06/02 02:32 +05:30
2011/07/01 14:23 +05:30
2011/07/31 00:09 +05:30
2011/08/29 08:34 +05:30
2011/09/27 16:38 +05:30
2011/10/27 01:25 +05:30
2011/11/25 11:39 +05:30
2011/12/24 23:36 +05:30
2012/01/23 13:09 +05:30
2012/02/22 04:04 +05:30
2012/03/22 20:07 +05:30
2012/04/21 12:48 +05:30
2012/05/21 05:17 +05:30
2012/06/19 20:32 +05:30
2012/07/19 09:53 +05:30
2012/08/17 21:24 +05:30
2012/09/16 07:40 +05:30
2012/10/15 17:32 +05:30
2012/11/14 03:38 +05:30
2012/12/13 14:11 +05:30
2013/01/12 01:13 +05:30
2013/02/10 12:50 +05:30
2013/03/12 01:20 +05:30
2013/04/10 15:05 +05:30
2013/05/10 05:58 +05:30
2013/06/08 21:26 +05:30
2013/07/08 12:44 +05:30
2013/08/07 03:20 +05:30
2013/09/05 17:06 +05:30
2013/10/05 06:04 +05:30
2013/11/03 18:20 +05:30
2013/12/03 05:52 +05:30
2014/01/01 16:44 +05:30
2014/01/31 03:08 +05:30
2014/03/01 13:29 +05:30
2014/03/31 00:14 +05:30
2014/04/29 11:44 +05:30
2014/05/29 00:10 +05:30
2014/06/27 13:38 +05:30
2014/07/27 04:11 +05:30
2014/08/25 19:42 +05:30
2014/09/24 11:43 +05:30
2014/10/24 03:26 +05:30
2014/11/22 18:02 +05:30
2014/12/22 07:05 +05:30
2015/01/20 18:43 +05:30
2015/02/19 05:17 +05:30
2015/03/20 15:06 +05:30
2015/04/19 00:26 +05:30
2015/05/18 09:43 +05:30
2015/06/16 19:35 +05:30
2015/07/16 06:54 +05:30
2015/08/14 20:23 +05:30
2015/09/13 12:11 +05:30
2015/10/13 05:35 +05:30
2015/11/11 23:17 +05:30
2015/12/11 15:59 +05:30
2016/01/10 07:00 +05:30
2016/02/08 20:08 +05:30
2016/03/09 07:24 +05:30
2016/04/07 16:53 +05:30
2016/05/07 00:59 +05:30
2016/06/05 08:29 +05:30
2016/07/04 16:31 +05:30
2016/08/03 02:14 +05:30
2016/09/01 14:33 +05:30
2016/10/01 05:41 +05:30
2016/10/30 23:08 +05:30
2016/11/29 17:48 +05:30
2016/12/29 12:23 +05:30
2017/01/28 05:37 +05:30
2017/02/26 20:28 +05:30
2017/03/28 08:27 +05:30
2017/04/26 17:46 +05:30
2017/05/26 01:14 +05:30
2017/06/24 08:00 +05:30
2017/07/23 15:15 +05:30
2017/08/22 00:00 +05:30
2017/09/20 10:59 +05:30
2017/10/20 00:42 +05:30
2017/11/18 17:12 +05:30
2017/12/18 12:00 +05:30
2018/01/17 07:47 +05:30
2018/02/16 02:35 +05:30
2018/03/17 18:41 +05:30
2018/04/16 07:27 +05:30
2018/05/15 17:17 +05:30
2018/06/14 01:13 +05:30
2018/07/13 08:17 +05:30
2018/08/11 15:27 +05:30
2018/09/09 23:31 +05:30
2018/10/09 09:16 +05:30
2018/11/07 21:31 +05:30
2018/12/07 12:50 +05:30
2019/01/06 06:58 +05:30
2019/02/05 02:33 +05:30
2019/03/06 21:33 +05:30
2019/04/05 14:20 +05:30
2019/05/05 04:15 +05:30
2019/06/03 15:31 +05:30
2019/07/03 00:46 +05:30
2019/08/01 08:41 +05:30
2019/08/30 16:07 +05:30
2019/09/28 23:56 +05:30
2019/10/28 09:08 +05:30
2019/11/26 20:35 +05:30
2019/12/26 10:43 +05:30
2020/01/25 03:12 +05:30
2020/02/23 21:02 +05:30
2020/03/24 14:58 +05:30
2020/04/23 07:55 +05:30
2020/05/22 23:08 +05:30
2020/06/21 12:11 +05:30
2020/07/20 23:02 +05:30
2020/08/19 08:11 +05:30
2020/09/17 16:30 +05:30
2020/10/17 01:01 +05:30
2020/11/15 10:37 +05:30
2020/12/14 21:46 +05:30
2021/01/13 10:30 +05:30
2021/02/12 00:35 +05:30
2021/03/13 15:51 +05:30
2021/04/12 08:00 +05:30
2021/05/12 00:29 +05:30
2021/06/10 16:22 +05:30
2021/07/10 06:46 +05:30
2021/08/08 19:20 +05:30
2021/09/07 06:21 +05:30
2021/10/06 16:35 +05:30
2021/11/05 02:44 +05:30
2021/12/04 13:13 +05:30
2022/01/03 00:03 +05:30
2022/02/01 11:16 +05:30
2022/03/02 23:04 +05:30
2022/04/01 11:54 +05:30
2022/05/01 01:58 +05:30
2022/05/30 17:00 +05:30
2022/06/29 08:22 +05:30
2022/07/28 23:24 +05:30
2022/08/27 13:47 +05:30
2022/09/26 03:24 +05:30
2022/10/25 16:18 +05:30
2022/11/24 04:27 +05:30
2022/12/23 15:46 +05:30
2023/01/22 02:23 +05:30
2023/02/20 12:35 +05:30
2023/03/21 22:53 +05:30
2023/04/20 09:42 +05:30
2023/05/19 21:23 +05:30
2023/06/18 10:07 +05:30
2023/07/18 00:01 +05:30
2023/08/16 15:08 +05:30
2023/09/15 07:09 +05:30
2023/10/14 23:25 +05:30
2023/11/13 14:57 +05:30
2023/12/13 05:02 +05:30
2024/01/11 17:27 +05:30
2024/02/10 04:29 +05:30
2024/03/10 14:30 +05:30
2024/04/08 23:50 +05:30
2024/05/08 08:51 +05:30
2024/06/06 18:07 +05:30
2024/07/06 04:27 +05:30
2024/08/04 16:43 +05:30
2024/09/03 07:25 +05:30
2024/10/03 00:19 +05:30
2024/11/01 18:17 +05:30
2024/12/01 11:51 +05:30
2024/12/31 03:56 +05:30
2025/01/29 18:05 +05:30
2025/02/28 06:14 +05:30
2025/03/29 16:27 +05:30
2025/04/28 01:01 +05:30
2025/05/27 08:32 +05:30
2025/06/25 16:01 +05:30
2025/07/25 00:41 +05:30
2025/08/23 11:36 +05:30
2025/09/22 01:24 +05:30
2025/10/21 17:55 +05:30
2025/11/20 12:17 +05:30
2025/12/20 07:13 +05:30
2026/01/19 01:21 +05:30
2026/02/17 17:31 +05:30
2026/03/19 06:53 +05:30
2026/04/17 17:21 +05:30
2026/05/17 01:31 +05:30
2026/06/15 08:24 +05:30
2026/07/14 15:13 +05:30
2026/08/12 23:06 +05:30
2026/09/11 08:57 +05:30
2026/10/10 21:20 +05:30
2026/11/09 12:32 +05:30
2026/12/09 06:21 +05:30
